Source,Section,URL,Category,Notes,Fetch

Debunking-CESLetter,science,https://debunking-cesletter.com/science-1/flood-of-noah/,comprehensive,Discredited claims / Flood of Noah
Debunking-CESLetter,science,https://debunking-cesletter.com/science-1/literal-reading-of-the-bible/,comprehensive,Literal reading of the Bible
Debunking-CESLetter,other-concerns,https://debunking-cesletter.com/other-concerns-1/1949-statement/,comprehensive,Church dishonesty / censorship / 1949 statement
Debunking-CESLetter,other-concerns,https://debunking-cesletter.com/other-concerns-1/blacks/,comprehensive,Priesthood ban start
Debunking-CESLetter,other-concerns,https://debunking-cesletter.com/other-concerns-1/zina-huntington/,comprehensive,Zina Huntington
Debunking-CESLetter,other-concerns,https://debunking-cesletter.com/other-concerns-1/finances-of-the-church/,comprehensive,Church finances
Debunking-CESLetter,other-concerns,https://debunking-cesletter.com/other-concerns-1/finances-of-the-church/city-creek/,comprehensive,City Creek Mall
Debunking-CESLetter,other-concerns,https://debunking-cesletter.com/other-concerns-1/finances-of-the-church/paying-tithing/,comprehensive,Paying tithing
Debunking-CESLetter,other-concerns,https://debunking-cesletter.com/other-concerns-1/finances-of-the-church/full-account-of-story/,comprehensive,Tithing before rent — full account
Debunking-CESLetter,other-concerns,https://debunking-cesletter.com/other-concerns-1/name-of-the-church/,comprehensive,Names of the Church
Debunking-CESLetter,other-concerns,https://debunking-cesletter.com/other-concerns-1/anti-intellectualism/,comprehensive,Anti-intellectualism
Debunking-CESLetter,conclusion,https://debunking-cesletter.com/conclusion-3/dont-panic/,comprehensive,Don't panic
Debunking-CESLetter,conclusion,https://debunking-cesletter.com/conclusion-3/grieving/,comprehensive,Grieving
Debunking-CESLetter,conclusion,https://debunking-cesletter.com/conclusion-3/joseph-smith/,comprehensive,Joseph Smith
Debunking-CESLetter,conclusion,https://debunking-cesletter.com/conclusion-3/1890-manifesto/,comprehensive,1890 Manifesto
Debunking-CESLetter,conclusion,https://debunking-cesletter.com/conclusion-3/treasure-digging/,comprehensive,Treasure digging
Debunking-CESLetter,conclusion,https://debunking-cesletter.com/conclusion-3/continuous-revelation/,comprehensive,Continuous revelation
Debunking-CESLetter,conclusion,https://debunking-cesletter.com/conclusion-3/do-what-is-right/,comprehensive,Do what is right
Debunking-CESLetter,conclusion,https://debunking-cesletter.com/conclusion-3/repeated-references/,comprehensive,Repeated references
Debunking-CESLetter,conclusion,https://debunking-cesletter.com/83-rembrandt-vs-picasso/,comprehensive,Rembrandt vs. Picasso
Debunking-CESLetter,conclusion,https://debunking-cesletter.com/83-stay-tuned/,comprehensive,Stay tuned

Christian LDS Blogspot,ces-letter-background,https://christianlatterdaysaints.blogspot.com/2022/02/introduction-detailed-response-to-ces.html,blog,Introduction — Detailed Response to CES Letter
Christian LDS Blogspot,book-of-mormon,https://christianlatterdaysaints.blogspot.com/2022/02/book-of-mormon-detailed-response-to-ces.html,blog,Book of Mormon — Detailed Response
Christian LDS Blogspot,book-of-mormon-translation,https://christianlatterdaysaints.blogspot.com/2022/03/book-of-mormon-translation-detailed.html,blog,Book of Mormon Translation — Detailed Response
Christian LDS Blogspot,first-vision,https://christianlatterdaysaints.blogspot.com/2022/03/first-vision-detailed-response-to-ces.html,blog,First Vision — Detailed Response
Christian LDS Blogspot,book-of-abraham,https://christianlatterdaysaints.blogspot.com/2022/03/book-of-abraham-detailed-response-to.html,blog,Book of Abraham — Detailed Response
Christian LDS Blogspot,polygamy-polyandry,https://christianlatterdaysaints.blogspot.com/2022/10/polygamy-polyandry-detailed-response-to.html,blog,Polygamy/Polyandry — Detailed Response
Christian LDS Blogspot,prophets,https://christianlatterdaysaints.blogspot.com/2022/10/prophets-detailed-response-to-ces.html,blog,Prophets — Detailed Response
Christian LDS Blogspot,kinderhook-plates,https://christianlatterdaysaints.blogspot.com/2022/11/kinderhook-plates-translator-claims.html,blog,Kinderhook Plates & Translator Claims
Christian LDS Blogspot,testimony-spiritual-witnesses,https://christianlatterdaysaints.blogspot.com/2022/11/testimony-spiritual-witness-detailed.html,blog,Testimony & Spiritual Witness — Detailed Response
Christian LDS Blogspot,priesthood-restoration,https://christianlatterdaysaints.blogspot.com/2022/11/priesthood-restoration-detailed.html,blog,Priesthood Restoration — Detailed Response
Christian LDS Blogspot,witnesses,https://christianlatterdaysaints.blogspot.com/2022/12/witnesses-detailed-response-to-ces.html,blog,Witnesses — Detailed Response
Christian LDS Blogspot,temples-freemasonry,https://christianlatterdaysaints.blogspot.com/2023/01/temples-freemasonry-detailed-response.html,blog,Temples & Freemasonry — Detailed Response
Christian LDS Blogspot,science,https://christianlatterdaysaints.blogspot.com/2023/01/science-detailed-response-to-ces-letter.html,blog,Science — Detailed Response
Christian LDS Blogspot,other-concerns,https://christianlatterdaysaints.blogspot.com/2023/01/other-detailed-response-to-ces-letter.html,blog,Other — Detailed Response
Christian LDS Blogspot,conclusion,https://christianlatterdaysaints.blogspot.com/2023/02/conclusion-detailed-response-to-ces.html,blog,Conclusion — Detailed Response

CESLetterFlip,ces-letter-background,https://cesletterflip.com/the-ces-letter/what-is-the-ces-letter/,blog,What is the CES Letter?
CESLetterFlip,ces-letter-background,https://cesletterflip.com/the-ces-letter/who-wrote-the-ces-letter/,blog,Who wrote the CES Letter?
CESLetterFlip,ces-letter-background,https://cesletterflip.com/the-ces-letter/origin-of-the-ces-letter/,blog,Origin of the CES Letter
CESLetterFlip,ces-letter-background,https://cesletterflip.com/the-ces-letter/motive-of-the-ces-letter/,blog,Motive of the CES Letter
CESLetterFlip,ces-letter-background,https://cesletterflip.com/the-ces-letter/changes-to-the-ces-letter/,blog,Changes to the CES Letter
CESLetterFlip,ces-letter-background,https://cesletterflip.com/the-ces-letter/40-lies-of-the-ces-letter/,blog,40 lies of the CES Letter
CESLetterFlip,ces-letter-background,https://cesletterflip.com/the-ces-letter/ces-letter-business/,blog,Business of the CES Letter
CESLetterFlip,ces-letter-background,https://cesletterflip.com/the-ces-letter/ces-letter-summary/,blog,CES Letter summary
CESLetterFlip,book-of-mormon,https://cesletterflip.com/book-of-mormon/,blog,Book of Mormon section hub
CESLetterFlip,book-of-mormon,https://cesletterflip.com/book-of-mormon-evidence/,blog,Overwhelming evidence for the Book of Mormon
CESLetterFlip,book-of-mormon,https://cesletterflip.com/dna-evidence-of-the-book-of-mormon/,blog,DNA evidence
CESLetterFlip,book-of-mormon,https://cesletterflip.com/archaeology-of-the-book-of-mormon/,blog,Archaeology
CESLetterFlip,book-of-mormon,https://cesletterflip.com/linguistic-and-structural-evidence-of-the-book-of-mormon/,blog,Linguistic and structural evidence
CESLetterFlip,book-of-mormon,https://cesletterflip.com/coming-of-book-of-mormon/,blog,Dictation speed
CESLetterFlip,book-of-mormon-translation,https://cesletterflip.com/translation-of-the-book-of-mormon/,blog,Translation — rock in the hat
CESLetterFlip,first-vision,https://cesletterflip.com/the-first-vision/,blog,The First Vision
CESLetterFlip,book-of-abraham,https://cesletterflip.com/book-of-abraham/,blog,Book of Abraham section hub
CESLetterFlip,book-of-abraham,https://cesletterflip.com/how-did-joseph-get-so-much-right-about-facimile-2/,blog,Facsimile 2 — what Joseph got right
CESLetterFlip,polygamy-polyandry,https://cesletterflip.com/polygamy-polyandry/,blog,Polygamy/Polyandry section hub
CESLetterFlip,prophets,https://cesletterflip.com/prophets/,blog,Prophets section hub
CESLetterFlip,kinderhook-plates,https://cesletterflip.com/kinderhook-plates/,blog,Kinderhook Plates section hub
CESLetterFlip,kinderhook-plates,https://cesletterflip.com/kinderhook-plates-blind-faith/,blog,How much blind faith to believe JS translated Kinderhook?
CESLetterFlip,kinderhook-plates,https://cesletterflip.com/kinderhook-forgery/,blog,The Kinderhook forgery and the translation that never happened
CESLetterFlip,other-concerns,https://cesletterflip.com/hidden-church-history/,blog,Hidden church history?


AntiAntiMormon,ces-letter-background,https://antiantimormon.com/ces-letter/,blog,From Marketing to Misinformation — CES Letter origins
AntiAntiMormon,ces-letter-background,https://antiantimormon.com/ces-letter-foundation/,blog,CES Letter Foundation nonprofit issues
AntiAntiMormon,book-of-mormon,https://antiantimormon.com/bom-translated-beyond-josephs-ability/,blog,Book of Mormon beyond Joseph's ability
AntiAntiMormon,book-of-mormon,https://antiantimormon.com/the-improbible-possibility-of-the-book-of-mormon/,blog,Statistical impossibility of JS writing the BoM
AntiAntiMormon,first-vision,https://antiantimormon.com/the-first-vision/,blog,First Vision accounts variation
AntiAntiMormon,book-of-abraham,https://antiantimormon.com/what-is-the-book-of-abraham/,blog,What is the Book of Abraham?
AntiAntiMormon,book-of-abraham,https://antiantimormon.com/rosetta-stone/,blog,The Rosetta Stone
AntiAntiMormon,book-of-abraham,https://antiantimormon.com/book-of-abraham-evidence-joseph-smith-could-not-have-known/,blog,Evidence Joseph Smith could not have known
AntiAntiMormon,book-of-abraham,https://antiantimormon.com/book-of-abraham-facsimile-1/,blog,Facsimile 1
AntiAntiMormon,book-of-abraham,https://antiantimormon.com/understanding-what-the-book-of-abraham-facimilies-are/,blog,Understanding the facsimiles
AntiAntiMormon,book-of-abraham,https://antiantimormon.com/kirtland-egyptian-papers/,blog,GAEL project / Kirtland Egyptian Papers
AntiAntiMormon,book-of-abraham,https://antiantimormon.com/doctrine-of-the-book-of-abraham/,blog,Doctrine of the Book of Abraham
AntiAntiMormon,kinderhook-plates,https://antiantimormon.com/kinderhook-plates/,blog,The Kinderhook Plates
AntiAntiMormon,polygamy-polyandry,https://antiantimormon.com/polygamy-the-most-controversial-and-trying-doctrine/,blog,Polygamy overview
AntiAntiMormon,polygamy-polyandry,https://antiantimormon.com/happiness-letter/,blog,Nancy Rigdon and the Happiness Letter
AntiAntiMormon,polygamy-polyandry,https://antiantimormon.com/joseph-smith-polygamy/,blog,Understanding Joseph Smith's polygamy and sealings
AntiAntiMormon,book-of-mormon,https://antiantimormon.com/adam-clarke/,blog,Joseph Smith plagiarized Adam Clarke? (JST/BoM)
AntiAntiMormon,science,https://antiantimormon.com/scientific-evidence-why-proving-truth-with-science-fails/,blog,Scientific evidence — why proving truth with science fails

"Light and Truth Letter",ces-letter-background,https://www.lightandtruthletter.org/letter/disclosures,comprehensive,Disclosures
"Light and Truth Letter",ces-letter-background,https://www.lightandtruthletter.org/letter/manipulation-and-fallacies,comprehensive,Manipulation and fallacies in the CES Letter
"Light and Truth Letter",book-of-mormon,https://www.lightandtruthletter.org/letter/book-of-mormon/the-coming-forth-of-the-bom,comprehensive,The Coming Forth of the BOM
"Light and Truth Letter",book-of-mormon,https://www.lightandtruthletter.org/letter/book-of-mormon/linguistic-evidence,comprehensive,Linguistic evidence
"Light and Truth Letter",book-of-mormon,https://www.lightandtruthletter.org/letter/book-of-mormon/archaeology-dna-anachronisms,comprehensive,"Archaeology, DNA, and anachronisms"
"Light and Truth Letter",witnesses,https://www.lightandtruthletter.org/letter/book-of-mormon/witnesses,comprehensive,Book of Mormon Witnesses
"Light and Truth Letter",book-of-mormon,https://www.lightandtruthletter.org/letter/evidence-for-critical-theories,comprehensive,Evidence for critical theories
"Light and Truth Letter",book-of-mormon,https://www.lightandtruthletter.org/letter/how-did-joseph-smith-know,comprehensive,How did Joseph Smith know?
"Light and Truth Letter",temples-freemasonry,https://www.lightandtruthletter.org/letter/temples-and-ancient-connections,comprehensive,Temples and ancient connections
"Light and Truth Letter",testimony-spiritual-witnesses,https://www.lightandtruthletter.org/letter/testimony-and-spiritual-witnesses,comprehensive,Testimony and Spiritual Witnesses
"Light and Truth Letter",prophets,https://www.lightandtruthletter.org/letter/prophets-and-ongoing-revelation,comprehensive,Prophets and ongoing revelation
"Light and Truth Letter",other-concerns,https://www.lightandtruthletter.org/letter/church-finances,comprehensive,Church finances
"Light and Truth Letter",polygamy-polyandry,https://www.lightandtruthletter.org/letter/plural-marriage,comprehensive,Plural marriage
"Light and Truth Letter",other-concerns,https://www.lightandtruthletter.org/letter/other,comprehensive,Other concerns
"Light and Truth Letter",conclusion,https://www.lightandtruthletter.org/letter/conclusion,comprehensive,Conclusion

Put On Strength,book-of-mormon,https://putonstrength.com/ces-letter/,blog,Page 1 — Questions 1–3
Put On Strength,book-of-mormon,https://putonstrength.com/ces-letter-my-response-page-2/,blog,Page 2 — Questions 4–10 (Geography + View of the Hebrews + BoM)

"Kevin Christensen (Interpreter)",book-of-mormon,https://cdn.interpreterfoundation.org/jnlpdf/christensen-v10-2014-pp175-238-PDF.pdf,scholarly,"Eye of the Beholder — covers BoM archaeology, parallels"
"Kevin Christensen (Interpreter)",book-of-abraham,https://cdn.interpreterfoundation.org/jnlpdf/christensen-v10-2014-pp175-238-PDF.pdf,scholarly,Eye of the Beholder — Book of Abraham as smoking gun
"Kevin Christensen (Interpreter)",science,https://cdn.interpreterfoundation.org/jnlpdf/christensen-v10-2014-pp175-238-PDF.pdf,scholarly,Eye of the Beholder — science concerns

"Michael Ash (Bamboozled)",book-of-mormon,https://scripturecentral.org/archive/books/book/bamboozled-ces-letter,comprehensive,"Bamboozled by the CES Letter — book-length response, covers all sections"
"Michael Ash (Bamboozled)",first-vision,https://scripturecentral.org/archive/books/book/bamboozled-ces-letter,comprehensive,Bamboozled — covers all sections
"Michael Ash (Bamboozled)",book-of-abraham,https://scripturecentral.org/archive/books/book/bamboozled-ces-letter,comprehensive,Bamboozled — covers all sections
"Michael Ash (Bamboozled)",polygamy-polyandry,https://scripturecentral.org/archive/books/book/bamboozled-ces-letter,comprehensive,Bamboozled — covers all sections
"Michael Ash (Bamboozled)",witnesses,https://scripturecentral.org/archive/books/book/bamboozled-ces-letter,comprehensive,Bamboozled — covers all sections
"Michael Ash (Bamboozled)",temples-freemasonry,https://scripturecentral.org/archive/books/book/bamboozled-ces-letter,comprehensive,Bamboozled — covers all sections

Public Square Magazine,ces-letter-background,https://publicsquaremag.org/faith/gospel-fare/ces-letter-calculated-deception-2/,meta,Origins of the CES Letter / Calculated Deception

"Meridian Magazine",ces-letter-background,https://latterdaysaintmag.com/the-ces-letter-were-these-ever-the-questions-of-an-earnest-truth-seeker/,meta,Were these ever the questions of an earnest truth seeker?
"Meridian Magazine",ces-letter-background,https://latterdaysaintmag.com/how-a-perfect-storm-of-random-forces-inflated-the-ces-letter-beyond-its-merits/,meta,How a perfect storm inflated the CES Letter beyond its merits

Jacob Billings,ces-letter-background,https://jacobbillings.com/what-the-ces-letter-gets-wrong-at-the-system-level/,meta,System-level critique of the CES Letter

FAIR YouTube,book-of-mormon,https://www.youtube.com/playlist?list=PLw_Vkm1zYbIHqtOJe70CrJyAMf7fvBftZ,video,CES Letter Rebuttal playlist — covers multiple sections

Reasonable Questions,ces-letter-background,https://www.reasonablequestions.com/ces-letter-responses,hub,Link aggregator — points to other CES Letter responses
Scriptural Mormonism,ces-letter-background,https://scripturalmormonism.blogspot.com/2014/08/responses-to-ces-letter.html,hub,Older directory post linking to CES Letter responses

FAIR Original,book-of-mormon,https://www.fairlatterdaysaints.org/answers/Criticism_of_Mormonism/Online_documents/Letter_to_a_CES_Director/Original_version,comprehensive,Single monolithic page covering all sections (anchor-navigated)
FAIR Debunking FairMormon,ces-letter-background,https://www.fairlatterdaysaints.org/answers/Criticism_of_Mormonism/Online_documents/Letter_to_a_CES_Director/Debunking_FairMormon,comprehensive,Hub for FAIR's response to Runnells's critique of FAIR

Gospel Topics Essays,book-of-mormon-translation,https://www.churchofjesuschrist.org/study/manual/gospel-topics-essays/book-of-mormon-translation?lang=eng,scholarly,Book of Mormon Translation — official Church essay
Gospel Topics Essays,book-of-mormon,https://www.churchofjesuschrist.org/study/manual/gospel-topics-essays/book-of-mormon-and-dna-studies?lang=eng,scholarly,Book of Mormon and DNA Studies — official Church essay
Gospel Topics Essays,first-vision,https://www.churchofjesuschrist.org/study/manual/gospel-topics-essays/first-vision-accounts?lang=eng,scholarly,First Vision Accounts — official Church essay
Gospel Topics Essays,book-of-abraham,https://www.churchofjesuschrist.org/study/manual/gospel-topics-essays/translation-and-historicity-of-the-book-of-abraham?lang=eng,scholarly,Translation and Historicity of the Book of Abraham — official Church essay
Gospel Topics Essays,polygamy-polyandry,https://www.churchofjesuschrist.org/study/manual/gospel-topics-essays/plural-marriage-in-kirtland-and-nauvoo?lang=eng,scholarly,"Plural Marriage in Kirtland and Nauvoo — covers Joseph's marriages, polyandry, ages"
Gospel Topics Essays,polygamy-polyandry,https://www.churchofjesuschrist.org/study/manual/gospel-topics-essays/the-manifesto-and-the-end-of-plural-marriage?lang=eng,scholarly,The Manifesto and the End of Plural Marriage — official Church essay
Gospel Topics Essays,prophets,https://www.churchofjesuschrist.org/study/manual/gospel-topics-essays/race-and-the-priesthood?lang=eng,scholarly,Race and the Priesthood — official Church essay
Gospel Topics Essays,prophets,https://www.churchofjesuschrist.org/study/manual/gospel-topics-essays/peace-and-violence-among-19th-century-latter-day-saints?lang=eng,scholarly,Peace and Violence among 19th-Century Latter-day Saints — blood atonement context

Joseph Smith's Polygamy (Hales),polygamy-polyandry,https://josephsmithspolygamy.org/,scholarly,Homepage — most comprehensive scholarly resource on JS plural marriage
Joseph Smith's Polygamy (Hales),polygamy-polyandry,https://josephsmithspolygamy.org/common-questions/sexual-polyandry/,scholarly,Sealings to Legally Married Women — polyandry analysis
Joseph Smith's Polygamy (Hales),polygamy-polyandry,https://josephsmithspolygamy.org/common-questions/14-year-old-wives-teenage-brides/,scholarly,Sealings to Young Brides — Helen Mar Kimball context
Joseph Smith's Polygamy (Hales),polygamy-polyandry,https://josephsmithspolygamy.org/common-questions/fanny-alger/,scholarly,Joseph Smith and Fanny Alger
Joseph Smith's Polygamy (Hales),polygamy-polyandry,https://josephsmithspolygamy.org/common-questions/emma-smith-plural-marriage/,scholarly,Emma's Path Through Plural Marriage
Joseph Smith's Polygamy (Hales),polygamy-polyandry,https://josephsmithspolygamy.org/plural-wives-overview/,scholarly,Biographies of Joseph's Plural Wives
Joseph Smith's Polygamy (Hales),polygamy-polyandry,https://josephsmithspolygamy.org/history/mormonpolygamyhistory/,scholarly,Plural Marriage Timeline

Interpreter Foundation,ces-letter-background,https://interpreterfoundation.org/journal/an-analysis-of-the-financial-incentives-in-attacking-the-restoration,scholarly,"Rhodes (2024) — CES Letter Foundation finances, origin"
Interpreter Foundation,ces-letter-background,https://interpreterfoundation.org/journal/largely-shadow-short-of-reality,scholarly,"Wyatt (2023) — CES Letter lineage from Tanners' Shadow or Reality"
Interpreter Foundation,ces-letter-background,https://interpreterfoundation.org/journal/an-approach-to-history,scholarly,"Wyatt (2019) — methodology for evaluating CES Letter claims"
Interpreter Foundation,book-of-mormon,https://interpreterfoundation.org/journal/anachronisms-accidental-evidence-in-book-of-mormon-criticisms-introduction,scholarly,"Roper (2025) — BoM anachronisms series, cites CES Letter directly"
Interpreter Foundation,book-of-mormon,https://interpreterfoundation.org/journal/is-the-book-of-mormon-a-pseudo-archaic-text,scholarly,"Carmack (2018) — Early Modern English in BoM, translation evidence"
Interpreter Foundation,book-of-mormon,https://interpreterfoundation.org/journal/joseph-smiths-universe-vs-some-wonders-of-chinese-science-fiction,scholarly,"Lindsay (2018) — BoM as product of Joseph's environment, cites CES Letter"
Interpreter Foundation,book-of-mormon,https://interpreterfoundation.org/journal/somebody-wrote-it-the-book-of-mormons-missionary-message-to-a-21st-century-world,scholarly,"Bennett (2020) — BoM complexity as evidence of divine origin"
Interpreter Foundation,book-of-abraham,https://interpreterfoundation.org/journal/the-hamites-the-pre-restoration-monotheism-of-the-children-of-ham-in-the-book-of-abraham,scholarly,"Stokes (2023) — Book of Abraham historicity, cites CES Letter"
Interpreter Foundation,polygamy-polyandry,https://interpreterfoundation.org/journal/dissenters-portraying-the-church-as-wrong-so-they-can-be-right-without-it,scholarly,"Hales (2014) — polygamy/polyandry claims, cites CES Letter"
Interpreter Foundation,polygamy-polyandry,https://interpreterfoundation.org/journal/assessing-the-criticisms-of-early-age-latter-day-saint-marriages,scholarly,"Foster (2019) — young brides criticism, cites CES Letter"
Interpreter Foundation,witnesses,https://interpreterfoundation.org/journal/the-book-of-mormon-witnesses-and-their-challenge-to-secularism,scholarly,"Peterson (2017) — Three Witnesses 'spiritual eyes' claim"
Interpreter Foundation,testimony-spiritual-witnesses,https://interpreterfoundation.org/journal/i-dont-have-a-testimony-of-the-history-of-the-church,scholarly,"Bitton (2019) — epistemology of testimony, CES Letter framing"

Evidence Central,book-of-mormon,https://scripturecentral.org/evidence/book-of-mormon-evidence-nahom,scholarly,Nahom — strongest archaeological correlation (NHM altar inscriptions)
Evidence Central,book-of-mormon,https://scripturecentral.org/evidence/book-of-mormon-evidence-rapid-translation,scholarly,"Rapid Translation — 269,510 words in ~60 working days"
Evidence Central,book-of-mormon,https://scripturecentral.org/evidence/book-of-mormon-evidence-chiasmus-overview,scholarly,Chiasmus Overview — Hebraic literary structure Joseph couldn't have known
Evidence Central,book-of-mormon,https://scripturecentral.org/evidence/book-of-mormon-evidence-cement,scholarly,Cement — archaeological vindication of BoM claim
Evidence Central,book-of-mormon,https://scripturecentral.org/evidence/book-of-mormon-evidence-barley,scholarly,Barley — pre-Columbian barley discovered after BoM published
Evidence Central,book-of-mormon,https://scripturecentral.org/evidence/three-egyptian-names,scholarly,Three Egyptian Names — names attested in ancient records
Evidence Central,book-of-mormon,https://scripturecentral.org/evidence/book-of-mormon-evidence-mulek-1,scholarly,Mulek — name confirmed by ancient Near Eastern seal
Evidence Central,book-of-mormon,https://scripturecentral.org/evidence/no-baal-names,scholarly,"No Baal Names — absence matches post-Josiah naming patterns"
Evidence Central,book-of-mormon,https://scripturecentral.org/evidence/archaic-vocabulary,scholarly,Archaic Vocabulary — Early Modern English predating KJV
Evidence Central,book-of-mormon,https://scripturecentral.org/evidence/stylometry-1,scholarly,Stylometry — statistical authorship analysis shows multiple authors
Evidence Central,book-of-mormon,https://scripturecentral.org/evidence/book-of-mormon-evidence-laban-s-steel-sword,scholarly,Laban's Steel Sword — iron age steel swords in Near East
Evidence Central,witnesses,https://scripturecentral.org/evidence/book-of-mormon-evidence-prophecy-of-three-witnesses,scholarly,Prophecy of Three Witnesses
Evidence Central,witnesses,https://scripturecentral.org/evidence/book-of-mormon-evidence-martin-harris,scholarly,"Martin Harris — 100+ sources documenting lifelong testimony"
Evidence Central,book-of-abraham,https://scripturecentral.org/evidence/hebraisms-and-the-apocalypse-of-abraham,scholarly,Hebraisms and the Apocalypse of Abraham — BoA ancient parallels

Scripture Central KnoWhys,book-of-mormon,https://scripturecentral.org/knowhy/why-are-there-hebraisms-in-the-book-of-mormon,scholarly,Hebraisms in the Book of Mormon — things Joseph couldn't have known
Scripture Central KnoWhys,book-of-mormon,https://scripturecentral.org/knowhy/does-chiasmus-prove-anything-about-the-book-of-mormon,scholarly,Does Chiasmus Prove Anything? — Welch's discovery in context
Scripture Central KnoWhys,book-of-mormon,https://scripturecentral.org/knowhy/why-is-the-timing-of-the-book-of-mormons-translation-so-marvelous,scholarly,Why the Translation Timing Is Marvelous — 60-day dictation argument
Scripture Central KnoWhys,witnesses,https://scripturecentral.org/knowhy/did-the-book-of-mormon-witnesses-really-see-what-they-claimed,scholarly,Did the Witnesses Really See What They Claimed?
Scripture Central KnoWhys,witnesses,https://scripturecentral.org/knowhy/why-were-three-key-witnesses-chosen-to-testify-of-the-book-of-mormon,scholarly,Why Were Three Key Witnesses Chosen?
Scripture Central KnoWhys,first-vision,https://scripturecentral.org/knowhy/why-are-there-multiple-accounts-of-joseph-smiths-and-almas-visions,scholarly,Why Multiple Accounts? — compares to Paul's Damascus road accounts
Scripture Central KnoWhys,first-vision,https://scripturecentral.org/blog/twenty-insights-and-evidences-on-joseph-smith-and-the-first-vision,scholarly,20 Insights and Evidences on the First Vision

Pearl of Great Price Central,book-of-abraham,https://pearlofgreatpricecentral.org/book-of-abraham/,scholarly,"40 Insights on the Book of Abraham — textual, historical, facsimile evidence"
Pearl of Great Price Central,book-of-abraham,https://scripturecentral.org/blog/watch-evidence-for-the-book-of-abraham-facsimiles-from-egyptology,scholarly,Video: Evidence for BoA Facsimiles from Egyptology (Gee/Muhlestein/Thompson)
Pearl of Great Price Central,book-of-abraham,https://scripturecentral.org/blog/resources-from-egyptologists-for-studying-the-book-of-abraham,scholarly,"Resources from Egyptologists — Gee, Muhlestein, Thompson compilation"

John Gee (Egyptologist),book-of-abraham,https://interpreterfoundation.org/journal/pressing-forward-with-the-book-of-abraham,scholarly,"Pressing Forward with the Book of Abraham — ancient parallels Joseph couldn't have known"
John Gee (Egyptologist),book-of-abraham,https://rsc.byu.edu/historicity-latter-day-saint-scriptures/historical-plausibility-historicity-book-abraham-case-study,scholarly,Historical Plausibility of the Book of Abraham — BYU RSC case study

Steven Harper (BYU),first-vision,https://rsc.byu.edu/exploring-first-vision/evaluating-three-arguments-against-joseph-smiths-first-vision,scholarly,"Evaluating Three Arguments Against the First Vision — dismantles late appearance, no revival, contradictions"
Steven Harper (BYU),first-vision,https://rsc.byu.edu/exploring-first-vision/first-vision-story-revived,scholarly,The First Vision Story Revived — historical evidence and memory studies

BYU Studies,book-of-mormon,https://byustudies.byu.edu/article/timing-the-translation-of-the-book-of-mormon-days-and-hours-never-to-be-forgotten,scholarly,"Welch — Timing the Translation, definitive 57-63 day calculation"

Royal Skousen (Critical Text),book-of-mormon,https://scripturecentral.org/archive/periodicals/journal-article/how-joseph-smith-translated-book-mormon-evidence-original-manuscript,scholarly,"How Joseph Smith Translated — evidence from original manuscript, tight control"
Royal Skousen (Critical Text),book-of-mormon,https://criticaltext.byustudies.byu.edu/translating-book-mormon-evidence-original-manuscript,scholarly,Translating the Book of Mormon — BYU Critical Text Project

"B.H. Roberts (Improvement Era)",book-of-mormon,https://scripturecentral.org/archive/periodicals/magazine-article/bible-quotations-book-mormon-and-reasonableness-nephis-prophecies,scholarly,"B.H. Roberts (1904) responds to an Iowa attorney's objection about KJV language in the Book of Mormon. Argues Joseph Smith adopted KJV phrasing for parallel passages where substance matched but diverged where the Nephite original was superior — especially KJV translators' italic supplied words. Includes extensive verse-by-verse comparison tables (Isaiah/KJV/BOM and Matt 5–7 vs 3 Nephi 12–14 vs Douay Bible). Also argues Urim and Thummim translation was not mechanical but required exhausting intellectual and spiritual effort. One of the earliest published defenses (1904) of KJV language in the BoM — demonstrates this objection has been addressed for over a century.",advanced-web-scraper

SC Archive,book-of-mormon,https://scripturecentral.org/archive/periodicals/journal-article/original-language-book-mormon-upstate-new-york-dialect-king-james-english-or-hebrew,scholarly,"Skousen (1994) — Original Language of the BoM: Upstate New York Dialect, King James English, or Hebrew? JBMS 3/1. Analyzes whether BoM English derives from KJV, dialect, or Hebrew patterns.",advanced-web-scraper
SC Archive,book-of-mormon,https://scripturecentral.org/archive/periodicals/journal-article/missing-words-king-james-bible-italics-translation-book-mormon-and-joseph-smith-unlearned,scholarly,"Spencer (2020) — Missing Words: KJV Italics, the Translation of the BoM, and Joseph Smith as an Unlearned Reader. Interpreter 38. Directly addresses the 'Joseph copied from the KJV' claim by analyzing handling of italic supplied words.",advanced-web-scraper
SC Archive,book-of-mormon,https://scripturecentral.org/archive/periodicals/journal-article/isaiah-bible-and-book-mormon,scholarly,"Tvedtnes (2004) — Isaiah in the Bible and the Book of Mormon. FARMS Review 16/2.",advanced-web-scraper
SC Archive,book-of-mormon,https://scripturecentral.org/archive/periodicals/journal-article/isaiah-problem-book-mormon,scholarly,"Sperry (1995) — The 'Isaiah Problem' in the Book of Mormon. JBMS 4/1.",advanced-web-scraper
SC Archive,book-of-mormon,https://scripturecentral.org/archive/periodicals/journal-article/book-mormon-translation-english,scholarly,"Sperry (1935/1995) — The Book of Mormon as Translation English. JBMS 4/1. Early analysis of BoM English as translation artifact.",advanced-web-scraper
